Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708125304.6995873,1,3,3,23.3003125,179233,45.185550968998726,1007.5502545549847,47.562716666556405
1708125305.7135885,0,2,2,23.2989453125,180186,45.16200871176349,1007.5513295021733,47.55372602821704
1708125306.7266579,0,2,2,23.29875,180763,45.15029584562125,1007.5526913363534,47.542335936931345
1708125307.7396402,0,2,2,23.2977734375,181928,45.14433710441154,1007.5527341831132,47.54197757595158
1708125308.7526298,0,2,2,23.2969921875,182516,45.132557080529764,1007.5463404717659,47.59545332336666
1708125309.7655613,0,2,2,23.296796875,183306,45.10915906418926,1007.5527770254967,47.541619251588656
1708125310.7785714,0,2,2,23.2962109375,184103,45.1207778947984,1007.5500962116319,47.56404101861923
1708125311.7915828,0,2,2,23.29484375,186126,45.10893118350122,1007.5460964188275,47.597494539712386
1708125312.8045657,0,2,2,23.2938671875,186126,45.102973975242286,1007.5529055263914,47.5405444981665
1708125313.8174746,0,2,2,23.2938671875,186536,45.08544536651928,1007.5529055263914,47.5405444981665
1708125314.8302948,0,2,2,23.2942578125,186004,45.08549092320065,1007.553565022528,47.535028618248674
1708125315.8431852,0,2,2,23.293671875,186630,45.07373785397132,1007.5559589120246,47.515006680185955
1708125316.8561687,0,2,2,23.2923046875,187365,45.07942069078661,1007.5587253595711,47.49186880074325
1708125317.8691332,0,2,2,23.2926953125,188212,45.085308697592254,1007.5509270387415,47.55709214910189
1708125318.882072,0,2,2,23.2911328125,188959,45.08512647496284,1007.5449059374479,47.60745152472668
1708125319.8949587,0,2,2,23.2899609375,188745,45.067463141252915,1007.5513852425843,47.55325982703726
1708125320.9078622,0,2,2,23.28859375,190146,45.078987962892704,1007.5524601073322,47.54426988638164
1708125321.9218507,0,2,2,23.2880078125,191678,45.08476203864116,1007.5413215481673,47.63743080825812
1708125322.9346952,0,2,2,23.285859375,191128,45.07866912151194,1007.5360027924559,47.681916226401654
1708125323.947617,0,2,2,23.28546875,192676,45.066939434790115,1007.5438010243289,47.616692839792194
1708125324.9617684,0,2,2,23.285078125,193910,45.07273586093316,1007.5482161598629,47.57976540760797
1708125325.9758174,0,2,2,23.2848828125,193572,45.06102936476651,1007.5546525854165,47.52593248901936
1708125326.9874942,1,3,3,23.2833203125,194932,45.09005795036554,1007.5553976514694,47.51970093020034
1708125328.0003452,1,3,3,23.2813671875,195964,45.0723032099754,1007.5537916613486,47.53313306192235
1708125329.0138443,1,3,3,23.281171875,196195,45.08396487573287,1007.5534619085033,47.53589104096876
1708125330.0267968,1,3,3,23.2794140625,196775,45.08960239752541,1007.5572602534833,47.50412257738046
1708125331.0398538,0,2,2,23.27765625,197358,45.083554928442226,1007.5492178876011,47.571387147798816
1708125332.0527961,0,2,2,23.2762890625,198890,45.095080628801,1007.5536757047122,47.53410289721285
1708125333.0657606,0,2,2,23.2762890625,199009,45.08923796866188,1007.5553672264292,47.519955398069044
1708125334.0786865,0,2,2,23.27609375,199845,45.106743765830316,1007.5550374712452,47.52271339318453
1708125335.0916302,0,2,2,23.2766796875,201051,45.10681211613596,1007.5526436914527,47.54273442852888
1708125336.1045895,0,2,2,23.2762890625,201051,45.11260980949778,1007.5519841830985,47.54825041471922
1708125337.1174755,0,2,2,23.275703125,201904,45.12422855922863,1007.5560694812116,47.514081906010496
1708125338.1303854,0,2,2,23.275703125,202765,45.11838490583666,1007.5543779609728,47.52822938480342
1708125339.143689,0,2,2,23.2755078125,203260,45.13004962011166,1007.5523566862754,47.54513487781262
1708125340.1566257,0,1,1,23.2747265625,204508,45.14164673410693,1007.5459631164662,47.598609457657346
1708125341.169546,0,1,1,23.27609375,204383,45.14180631424178,1007.5465798663282,47.593451069261214
1708125342.1825395,0,1,1,23.2755078125,205391,45.14758237372793,1007.5489736473684,47.57342992591686
1708125343.1955652,1,2,2,23.2747265625,205899,45.15918066008587,1007.5442715993793,47.612757024985264
1708125344.2085319,1,2,2,23.274140625,207180,45.14742277828631,1007.5466653737052,47.59273590065805
1708125345.2214131,1,2,2,23.2751171875,208346,45.17091656166152,1007.5432395860253,47.62138862232973
1708125346.2343621,2,3,3,23.275703125,208216,45.165139734279066,1007.5476118810501,47.58481948364988
1708125347.247446,2,3,3,23.2747265625,209000,45.170870944306074,1007.5493461509498,47.57031437809412
1708125348.2612848,2,3,3,23.2747265625,209526,45.170870944306074,1007.5510376683465,47.55616686586373
1708125349.2751322,1,2,2,23.2751171875,211254,45.17091656166152,1007.5533886958017,47.536503375726085
1708125350.2881594,1,2,2,23.2747265625,210986,45.18840787098769,1007.5476546336565,47.584461908687075
1708125351.3011277,2,3,3,23.2755078125,211522,45.18265328222145,1007.545590608874,47.601725047495954
1708125352.3141427,2,3,3,23.2755078125,212603,45.18265328222145,1007.5489736473684,47.57342992591686
1708125353.3335285,2,3,3,23.275703125,212874,45.17098498804437,1007.5509949208051,47.55652439748677
1708125354.3465397,2,3,3,23.27609375,212738,45.17687606433074,1007.5533459500554,47.53686089166392
1708125355.35952,1,2,2,23.2751171875,215074,45.17091656166152,1007.5533886958017,47.536503375726085
1708125356.372513,1,2,2,23.2755078125,214935,45.17680763068911,1007.5489736473684,47.57342992591686
1708125357.3855457,1,2,2,23.2755078125,215631,45.17680763068911,1007.5438990897818,47.61587263583426
1708125358.398514,2,4,4,23.2755078125,215631,45.17680763068911,1007.5422075707928,47.63002024254004
1708125359.4114025,2,4,4,23.2766796875,218174,45.18279016388222,1007.5424945576119,47.62761992722768
1708125360.4243338,2,4,4,23.2782421875,217320,45.177126991273866,1007.5485156196289,47.577260782515395
1708125361.4373507,2,4,4,23.278828125,218891,45.17719542687394,1007.5444302932909,47.61142973471117
1708125362.4502168,2,4,4,23.278828125,219323,45.1888870090801,1007.5461218210352,47.59728208004422
1708125363.4630828,2,4,4,23.2798046875,219179,45.18315518985193,1007.544387517748,47.6117875024341
1708125364.476066,3,4,4,23.2798046875,220485,45.17730948713998,1007.5460790480247,47.597639826102174
1708125365.48902,2,3,3,23.2798046875,219757,45.17730948713998,1007.544387517748,47.6117875024341
1708125366.5028226,2,3,3,23.2798046875,220485,45.17730948713998,1007.5376213976733,47.66837839145137
1708125367.516026,2,3,3,23.280390625,220631,45.171532414213765,1007.5335360492701,47.70254782734875
1708125368.5298245,2,3,3,23.2801953125,221954,45.17150960425387,1007.5382808945172,47.66286243786676
1708125369.5437412,2,3,3,23.2813671875,222399,45.154111101153504,1007.5351847841862,47.688757963762725
1708125370.5575309,2,3,3,23.2813671875,223294,45.15995602229424,1007.5419509198911,47.632166833202255
1708125371.571335,2,3,3,23.28078125,224498,45.15404269165314,1007.5392701400211,47.654588510979266
1708125372.5852723,2,3,3,23.2798046875,224649,45.15977357927963,1007.5376213976733,47.66837839145137
1708125373.5988777,1,3,3,23.2798046875,226329,45.15392867675136,1007.5460790480247,47.597639826102174
1708125374.6131098,1,3,3,23.2794140625,226637,45.13634957776729,1007.5454195460361,47.60315578814705
1708125375.6266088,1,3,3,23.278828125,227721,45.13043709989334,1007.5444302932909,47.61142973471117
1708125376.6404428,1,2,2,23.2778515625,227877,45.136167212931916,1007.5393984894424,47.65351501279626
1708125377.6544383,1,2,2,23.2770703125,227721,45.13023196186104,1007.5431540597671,47.62210395082152
1708125378.668642,1,2,2,23.2770703125,228660,45.11854442245731,1007.5397710138707,47.65039926663721
1708125379.682802,2,3,3,23.275703125,228660,45.12422855922863,1007.5442288417078,47.61311464328293
1708125380.6967452,2,3,3,23.27453125,230240,45.12993565803256,1007.5439418470846,47.61551502052893
1708125381.7107348,2,3,3,23.274140625,231199,45.135734108399866,1007.5466653737052,47.59273590065805
1708125382.7245317,1,3,3,23.272578125,230719,45.12970773736887,1007.5474103716563,47.5865048714298
1708125383.7373397,1,3,3,23.272578125,231199,45.13555175362945,1007.5474103716563,47.5865048714298
1708125384.7503004,1,3,3,23.2723828125,231521,45.129684945558765,1007.5538466629173,47.53267304117349
1708125385.763215,1,3,3,23.27140625,231682,45.129570987207146,1007.555580900584,47.51816827788677
1708125386.7762048,1,3,3,23.271015625,232979,45.12952540419266,1007.5498468628714,47.566126522007806
1708125387.7891154,1,3,3,23.271015625,233142,45.12368160659149,1007.5464638475937,47.5944214295457
1708125388.8021486,1,3,3,23.2700390625,233469,45.129411447471846,1007.5465065812234,47.59406401297534
1708125389.8150551,0,2,2,23.2690625,234620,45.135141466300155,1007.5431663057428,47.62200152735501
1708125390.8279786,0,2,2,23.26828125,235117,45.13505029338848,1007.5401557897864,47.64718105160479
1708125391.841,0,2,2,23.2673046875,235783,45.12909237485077,1007.540198520788,47.64682365520323
1708125392.8539083,0,2,2,23.266328125,236620,45.140666506234545,1007.5385497524787,47.660613742521114
1708125393.8667302,1,3,3,23.2657421875,236957,45.14059812145918,1007.5409434786852,47.64059292859547
1708125394.8797,1,3,3,23.26515625,238484,45.14052973710331,1007.5450286914502,47.60642483056138
1708125395.8931563,1,3,3,23.264765625,237633,45.14048414776573,1007.5443691794572,47.61194088093454
1708125396.9073806,0,2,2,23.2637890625,238484,45.157903710394734,1007.5494863550449,47.569141738430936
1708125397.9215598,0,2,2,23.2633984375,238314,45.146168893570234,1007.5488268392792,47.57465780060122
1708125398.935852,0,2,2,23.263203125,239513,45.15783530650145,1007.5501885688739,47.56326856113944
1708125399.9496176,0,2,2,23.2626171875,240204,45.16361180088789,1007.5508907799287,47.55739541036562
1708125400.963422,1,3,3,23.2622265625,239686,45.16356619415304,1007.5502312624349,47.56291148076485
1708125401.977372,1,3,3,23.2618359375,239858,45.175210964863886,1007.5529547130642,47.540133111603225
1708125402.9914203,1,3,3,23.26125,242301,45.16929725975882,1007.546890986993,47.590848911196474
1708125404.0056622,0,2,2,23.2606640625,243009,45.18091959317359,1007.5492846745116,47.570828555055186
1708125405.0193815,0,2,2,23.2610546875,242301,45.18096521311825,1007.553327156538,47.53701807647534
1708125406.0334878,0,2,2,23.2610546875,242478,45.175119733718674,1007.553327156538,47.53701807647534
1708125407.047619,1,3,3,23.2606640625,245336,45.18676526797068,1007.5526676363888,47.54253415828288
1708125408.0615501,1,3,3,23.2606640625,244256,45.18091959317359,1007.5459017130472,47.59912302529249
1708125409.0746942,1,3,3,23.26125,243009,45.19267958675943,1007.548582469255,47.576701664910665
1708125410.0888822,2,3,3,23.26125,245879,45.198525668632804,1007.5519654340886,47.54840722745134
1708125411.1016142,2,3,3,23.26125,245517,45.198525668632804,1007.5553483993352,47.520112863457015
1708125412.117576,2,3,3,23.261640625,245336,45.19857130281261,1007.556007920729,47.514596783121036
1708125413.1297753,2,3,3,23.261640625,246973,45.21026407601039,1007.559390888497,47.486302489958646
1708125414.1426046,1,2,2,23.2610546875,247893,45.19850285161287,1007.5550186386857,47.522870904323874
1708125415.1551104,1,2,2,23.260078125,247340,45.18669683142582,1007.5516783564026,47.550808284491005
1708125416.1680417,1,2,2,23.260078125,248077,45.18669683142582,1007.5499868769938,47.564955471712466
1708125417.1810007,1,2,2,23.260078125,248447,45.17500569583651,1007.5550613155297,47.52251396515053
1708125418.1938562,2,3,3,23.2591015625,249378,45.180737115260655,1007.5551039879983,47.522157062584185
1708125419.2067258,2,4,4,23.2587109375,250315,45.16900079332143,1007.5476785618262,47.58426177787053
1708125420.2196708,2,4,4,23.2575390625,249378,45.15717409049923,1007.5507744251826,47.558368577621486
1708125421.2330234,1,3,3,23.2565625,250315,45.15706009170325,1007.5474341525036,47.58630597275034
1708125422.2459528,1,2,2,23.2555859375,251639,45.151101479999156,1007.5457853533799,47.6000962376107
1708125423.2589223,1,2,2,23.254609375,251639,45.14514309277058,1007.5458280199041,47.59973938210487
1708125424.271875,1,2,2,23.2544140625,253748,45.15096469833699,1007.5488811887716,47.5742032318591
1708125425.2847695,2,3,3,23.253046875,252210,45.150805121852414,1007.5533387060024,47.53692147931452
1708125426.2976735,2,3,3,23.251875,253748,45.1272920648106,1007.5530515866326,47.53932288233906
1708125427.3105395,2,3,3,23.24875,253555,45.13277121293491,1007.5545411770197,47.52686428320466
1708125428.3235238,1,2,2,23.246796875,254135,45.126699621320306,1007.5580093096474,47.49785765933794
1708125429.3363883,1,2,2,23.245234375,253941,45.120673846809936,1007.5570626178486,47.50577555293014
1708125430.3492916,1,2,2,23.243671875,254718,45.102962368936794,1007.5544244826592,47.52784028806406
