Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708732423.3686087,0,0,0,24.187421875,158927,47.5377058243741,1005.861467744899,61.69698455579329
1708732424.3819547,0,0,0,24.1848828125,162144,47.512865159308035,1005.8609346942458,61.70144894514151
1708732425.3960154,0,0,0,24.1903515625,161549,47.29904354330136,1005.864353573339,61.67281528790603
1708732426.4101484,0,1,1,24.1925,163346,47.244192844420986,1005.8607972722357,61.70259987802524
1708732427.4239445,0,1,1,24.1966015625,163801,47.0611068283474,1005.8603224340004,61.70657673058793
1708732428.4374702,0,1,1,24.2051953125,163801,46.83598936190643,1005.8582522753951,61.723914685658606
1708732429.4515827,0,1,1,24.217109375,160519,46.71530117129912,1005.8648932899414,61.66829508255433
1708732430.4656253,0,1,1,24.216328125,165028,46.84344624824058,1005.8601875879349,61.7077060900484
1708732431.4793887,0,1,1,24.2020703125,168177,46.34761482907749,1005.8637410832769,61.67794498398881
1708732432.492983,0,1,1,24.203046875,168984,45.636497727779705,1005.8652818313699,61.66504099257366
1708732433.5066595,0,1,1,24.207734375,170125,45.07379390992055,1005.8657312642842,61.66127692896495
1708732434.5198326,0,1,1,24.21828125,168338,44.652283305640964,1005.8684787224232,61.63826661184422
1708732435.5333471,0,0,0,24.23078125,165804,44.67183815535129,1005.8638875738526,61.67671810322534
1708732436.546641,0,0,0,24.2399609375,163953,45.04130253534489,1005.862740446266,61.686325474388745
1708732437.5599203,0,0,0,24.250703125,162144,45.45417797231593,1005.8657946061973,61.660746431680145
1708732438.5725336,0,0,0,24.2614453125,160959,46.013922191668144,1005.8723217184385,61.60608110875097
1708732439.5851493,0,0,0,24.2704296875,159791,46.59968818475531,1005.8743386897136,61.58918879820386
1708732440.5980394,0,0,0,24.281171875,156806,47.26113070725583,1005.8739182516663,61.59271000130096
1708732441.6108763,0,0,0,24.2887890625,157789,47.789521822376706,1005.8685674225515,61.63752373765318
1708732442.624724,0,0,0,24.2971875,158072,48.042580202220265,1005.8696589908983,61.628381726402516
1708732443.6375957,0,0,0,24.3003125,162442,47.932276686192765,1005.8693784463474,61.6307313187205
1708732444.6504705,0,0,0,24.3075390625,163953,47.460436230891204,1005.8668841545834,61.65162131746357
1708732445.6634028,0,0,0,24.315546875,165493,47.01440414876446,1005.8656219936265,61.662192085903804
1708732446.6766398,0,0,0,24.3255078125,167220,46.59413389282744,1005.8691773799642,61.63241527272955
1708732447.68916,1,1,1,24.328046875,168984,46.10095297862238,1005.8644984064777,61.67160228903065
1708732448.7016594,1,1,1,24.3196484375,173645,45.40779533597954,1005.8668816829075,61.65164201807222
1708732449.7146325,0,0,0,24.3118359375,175373,44.60288098404507,1005.8632416406659,61.68212789259335
1708732450.7281904,0,0,0,24.3032421875,178753,43.72366822695111,1005.8618425705266,61.693845328926244
1708732451.7409966,0,0,0,24.2981640625,178934,42.974817809257225,1005.857305316489,61.73184564846645
1708732452.753901,1,1,1,24.2977734375,178753,42.55720166334566,1005.8618994347738,61.69336908149727
1708732453.7664866,1,1,1,24.2880078125,187435,42.121760398812135,1005.8673349575339,61.647845784480275
1708732454.7790177,1,1,1,24.2719921875,190527,41.6334563195188,1005.8663834262932,61.65581498322051
1708732455.7918944,0,0,0,24.2598828125,192967,41.10570656539411,1005.86812001266,61.64127084959783
1708732456.804917,0,0,0,24.2505078125,193398,40.585857584036155,1005.8724330922394,61.605148342728086
1708732457.8177872,0,0,0,24.239375,193830,40.190757910670065,1005.8704991668222,61.6213451612641
1708732458.8310306,0,0,0,24.2137890625,197588,39.78924099277631,1005.866601072454,61.653992167586345
1708732459.8451674,0,0,0,24.1909375,196914,39.30727436661011,1005.8600685485868,61.70870306557551
1708732460.8593707,0,0,0,24.1661328125,200910,38.83240964896227,1005.8521889832981,61.77469602667406
1708732461.872204,0,0,0,24.142890625,202791,38.35915899466559,1005.8589271951319,61.71826210685701
1708732462.8852105,0,0,0,24.1180859375,203386,37.88719828696352,1005.8666696640887,61.65341770355762
1708732463.898203,0,0,0,24.0940625,204950,37.44561625786086,1005.8652241524878,61.66552406138579
1708732464.912007,0,0,0,24.0805859375,203984,37.09269781091248,1005.8665294977051,61.65459161562165
1708732465.9249346,0,0,0,24.064375,204950,36.91847236187451,1005.8756722418054,61.57802019805188
1708732466.9380991,0,0,0,24.0520703125,205314,36.72761127299223,1005.877088686682,61.56615737765968
1708732467.951066,0,0,0,24.045625,199982,36.635112435134175,1005.8773343114132,61.56410025551847
1708732468.9639957,0,1,1,24.039375,198380,36.83549729144771,1005.8813601567172,61.530383612879426
1708732469.9768903,0,1,1,24.0309765625,199063,37.07620712920383,1005.8785231422443,61.554143730360536
1708732470.989807,0,1,1,24.025703125,196468,37.31760002855585,1005.8840896107256,61.507524370104925
1708732472.002696,0,1,1,24.0096875,200329,37.58137023012494,1005.8813833078858,61.53018972107583
1708732473.015525,0,1,1,23.9878125,201377,37.59647482044495,1005.8815805841391,61.52853752607026
1708732474.0284004,0,1,1,23.97921875,200910,37.589828970533375,1005.8819054893266,61.52581643518574
1708732475.0412912,0,1,1,23.9762890625,198721,37.75129208970213,1005.8876973974152,61.4773091471275
1708732476.0541842,0,1,1,23.9661328125,200329,37.9584775901008,1005.8924993776134,61.43709268651473
1708732477.0670726,0,1,1,23.9649609375,197926,38.0567793854519,1005.8906498601287,61.45258232945651
1708732478.0808392,0,1,1,23.9712109375,197475,38.21966234519566,1005.8935702953787,61.428123798978696
1708732479.0949225,0,1,1,23.971015625,197363,38.480740535185696,1005.8880542980409,61.47432010822316
1708732480.1090584,0,1,1,23.9712109375,198266,38.56788964046585,1005.8883625476886,61.47173852142693
1708732481.1231606,1,2,2,23.970625,198493,38.52716288706034,1005.8874377987953,61.47948328332163
1708732482.1369262,1,2,2,23.9762890625,196802,38.562605221303855,1005.8911692559223,61.448232405889804
1708732483.150956,1,2,2,23.9841015625,195140,38.749448049272594,1005.8896116060806,61.46127768016959
1708732484.165001,1,2,2,23.9950390625,194047,39.030052717095586,1005.8877775727814,61.476637679225234
1708732485.178441,1,2,2,23.9985546875,194701,39.3278964143047,1005.8863819414094,61.488326084460226
