Time,Temperature (C),Gas (ohm),Humidity (%),Pressure (hPa),Altitude (m),Time,PM1 (std),PM2.5 (std),PM10 (std)
1708129745.119753,23.0770703125,206797,41.78957788858264,1008.1263717432657,42.74530337331904,2,2,3
1708129746.1318634,23.0844921875,208763,41.7667600342485,1008.1302280944315,42.71306460253309,2,2,3
1708129747.1439526,23.0930859375,211172,41.74998004771627,1008.1291953903986,42.72169791143935,2,2,3
1708129748.156089,23.1016796875,212810,41.73910788549309,1008.1367245225738,42.65875523648616,2,2,3
1708129749.1682396,23.1102734375,215033,41.704612947204105,1008.1356912183276,42.66739351804827,2,2,3
1708129750.18041,23.1196484375,217017,41.676114290178624,1008.1393896677246,42.63647502221195,2,2,3
1708129751.1925232,23.1284375,218167,41.66526725268496,1008.1369699546959,42.65670345871098,2,2,3
1708129752.2046986,23.1364453125,219329,41.64843157070962,1008.1383803121494,42.64491307802934,2,2,3
1708129753.2167943,23.145234375,221542,41.61987700979245,1008.1479477396449,42.564931145230744,2,2,3
1708129754.228855,23.1528515625,223194,41.58529717293035,1008.1418538218226,42.615875105464646,2,2,3
1708129755.2410862,23.16046875,224105,41.562524898197765,1008.1426098776425,42.60955461324237,2,2,3
1708129756.253157,23.1690625,225640,41.545762006608875,1008.1432869214623,42.603894650551055,2,3,4
1708129757.2652397,23.1770703125,227040,41.517137701791306,1008.1361328092053,42.6637018780909,3,4,5
1708129758.2773643,23.1844921875,228299,41.482555773089345,1008.1382738992596,42.645802673655744,3,4,5
1708129759.2894235,23.19171875,228299,41.47744595521291,1008.1332373321773,42.68790769791966,3,4,5
1708129760.301477,23.2005078125,230053,41.4607114885792,1008.1393779367769,42.636573091069636,3,4,5
1708129761.3135834,23.208515625,231022,41.44389321383847,1008.1339350289724,42.68207503626417,3,4,5
1708129762.325646,23.2157421875,232162,41.438784159908145,1008.1288974549492,42.7241886251978,3,4,5
1708129763.3377986,23.22375,232983,41.41607156710511,1008.1337303032165,42.68378651872711,2,3,4
1708129764.3498824,23.231171875,233976,41.393297840868115,1008.1410083116451,42.62294342475383,2,3,4
1708129765.3619494,23.2391796875,234643,41.3823799288001,1008.1372768727484,42.65413766784002,2,3,4
1708129766.3740118,23.24640625,235819,41.377272103718056,1008.1356637479154,42.66762316701595,2,3,4
1708129767.3860836,23.2534375,236326,41.34856637863301,1008.1285851087202,42.72679981242477,3,4,5
1708129768.3981671,23.2602734375,237348,41.32573679460499,1008.1280307889568,42.731433878907595,3,4,5
1708129769.410308,23.266328125,238379,41.31460987352573,1008.1261693397312,42.74699545257107,3,4,5
1708129770.422465,23.27296875,238379,41.303547275394074,1008.1270007543833,42.74004488656686,2,3,4
1708129771.4346373,23.28,238379,41.27485282004266,1008.1319112490131,42.69899360336635,2,3,4
1708129772.446886,23.2860546875,240468,41.25783784122968,1008.1334750924411,42.685920050218705,2,3,4
1708129773.4590743,23.2919140625,240468,41.252583949320695,1008.1329991426354,42.68989893471104,2,3,4
1708129774.4713442,23.2971875,240643,41.22959605005943,1008.1264040224887,42.745033521321815,2,3,3
1708129775.4835336,23.30265625,241349,41.21841078676809,1008.1235613169437,42.7687983634535,2,3,3
1708129776.49574,23.307734375,241881,41.18362899432772,1008.1252039482195,42.75506606119998,2,3,3
1708129777.50784,23.3130078125,242236,41.16653741296136,1008.1220342207723,42.78156481518047,2,3,3
1708129778.5199342,23.3175,242593,41.16113725806236,1008.1192704999806,42.80466943002764,2,3,3
1708129779.5320148,23.3227734375,243851,41.13816081905572,1008.126378560389,42.74524638265805,2,3,3
1708129780.5441718,23.32765625,243490,41.132803743606594,1008.1208419769027,42.79153192839381,2,4,4
1708129781.5563204,23.33234375,244212,41.109767268476226,1008.1235437245165,42.768945435224445,2,4,4
1708129782.56848,23.3368359375,245486,41.09259769686127,1008.1293448241486,42.72044865885287,2,4,4
1708129783.5806036,23.3426953125,244575,41.06969332354901,1008.1425720486955,42.60987085642208,2,4,4
1708129784.5926487,23.3481640625,245486,41.058517232011944,1008.141441255576,42.6193240875433,3,5,5
1708129785.603491,23.3516796875,246959,41.035363277916275,1008.1387564130102,42.6417689324523,3,5,5
1708129786.6142633,23.3548046875,246405,41.01805267804578,1008.1422705072531,42.61239168887741,3,4,4
1708129787.6250434,23.359296875,247516,40.98912796907592,1008.1429321412345,42.60686054808317,3,4,4
1708129788.6358232,23.363203125,246589,40.983668960747,1008.139187352233,42.63816634774269,3,4,4
1708129789.6466455,23.3673046875,247330,40.97234998705878,1008.1374822803621,42.652420490020894,3,4,4
1708129790.6588695,23.371015625,247702,40.95510880894005,1008.1385500220572,42.6434943290793,3,4,4
1708129791.6709301,23.3755078125,247516,40.9438337774861,1008.1409244804012,42.623644239756366,3,4,4
1708129792.6829877,23.3790234375,247888,40.93245385051132,1008.1348127590106,42.67473732290485,3,4,5
1708129793.6948626,23.3833203125,248637,40.903521789755516,1008.1351471939978,42.671941489597586,3,4,5
1708129794.706986,23.3868359375,248075,40.90390156020481,1008.1324616221384,42.6943925447822,3,4,5
1708129795.719027,23.390546875,249013,40.892545165408436,1008.1318158463862,42.69979115900474,3,4,4
1708129796.7310896,23.3938671875,249390,40.88114727180127,1008.1339430511329,42.68200797198488,3,4,4
1708129797.7431345,23.3973828125,249579,40.86389360989819,1008.1329704794802,42.69013855537029,2,3,3
1708129798.755203,23.4008984375,249958,40.840764869781,1008.1268581688731,42.7412368907275,2,3,3
1708129799.7676296,23.404609375,250338,40.829412359539965,1008.1244988807344,42.760960382286974,2,3,3
